Frequency Hz,Permittivity,Elec. Cond. (S/m)
6317200000000,2.528593387,30.04196678
6337000000000,2.528520099,30.0611986
6356800000000,2.52844723,30.0803815
6376600000000,2.528374778,30.09951574
6396400000000,2.528302738,30.11860161
6416200000000,2.528231107,30.13763937
6436000000000,2.528159881,30.15662931
6455800000000,2.528089056,30.17557169
6475600000000,2.52801863,30.19446678
6495400000000,2.527948599,30.21331483
6515200000000,2.527878958,30.23211612
6535000000000,2.527809706,30.25087091
6554800000000,2.527740838,30.26957944
6574600000000,2.527672352,30.28824198
6594400000000,2.527604243,30.30685877
6614200000000,2.527536509,30.32543008
6634000000000,2.527469147,30.34395614
6653800000000,2.527402153,30.36243721
6673600000000,2.527335525,30.38087353
6693400000000,2.527269258,30.39926534
6713200000000,2.527203351,30.41761289
6733000000000,2.5271378,30.4359164
6752800000000,2.527072602,30.45417613
6772600000000,2.527007754,30.47239229
6792400000000,2.526943254,30.49056513
6812200000000,2.526879098,30.50869488
6832000000000,2.526815283,30.52678176
6851800000000,2.526751807,30.544826
6871600000000,2.526688668,30.56282783
6891400000000,2.526625861,30.58078747
6911200000000,2.526563385,30.59870514
6931000000000,2.526501237,30.61658107
6950800000000,2.526439414,30.63441546
6970600000000,2.526377913,30.65220853
6990400000000,2.526316733,30.6699605
7010200000000,2.526255869,30.68767159
7030000000000,2.526195321,30.705342
7049800000000,2.526135085,30.72297194
7069600000000,2.526075158,30.74056161
7089400000000,2.526015539,30.75811124
7109200000000,2.525956225,30.77562101
7129000000000,2.525897213,30.79309113
7148800000000,2.525838501,30.81052181
7168600000000,2.525780087,30.82791324
7188400000000,2.525721968,30.84526562
7208200000000,2.525664143,30.86257915
7228000000000,2.525606608,30.87985402
7247800000000,2.525549361,30.89709042
7267600000000,2.525492401,30.91428855
7287400000000,2.525435725,30.93144859
7307200000000,2.525379331,30.94857075
7327000000000,2.525323216,30.96565519
7346800000000,2.525267379,30.98270212
7366600000000,2.525211818,30.9997117
7386400000000,2.525156529,31.01668414
7406200000000,2.525101512,31.0336196
7426000000000,2.525046764,31.05051828
7445800000000,2.524992283,31.06738034
7465600000000,2.524938068,31.08420596
7485400000000,2.524884115,31.10099533
7505200000000,2.524830423,31.11774862
7525000000000,2.524776991,31.13446599
7544800000000,2.524723816,31.15114763
7564600000000,2.524670896,31.1677937
7584400000000,2.52461823,31.18440438
7604200000000,2.524565815,31.20097983
7624000000000,2.52451365,31.21752022
7643800000000,2.524461733,31.23402572
7663600000000,2.524410061,31.25049648
7683400000000,2.524358634,31.26693268
7703200000000,2.52430745,31.28333448
7723000000000,2.524256506,31.29970204
7742800000000,2.524205801,31.31603552
7762600000000,2.524155333,31.33233507
7782400000000,2.5241051,31.34860086
7802200000000,2.524055101,31.36483304
7822000000000,2.524005335,31.38103177
7841800000000,2.523955798,31.3971972
7861600000000,2.523906491,31.41332948
7881400000000,2.52385741,31.42942877
7901200000000,2.523808555,31.44549523
7921000000000,2.523759924,31.46152899
7940800000000,2.523711515,31.47753021
7960600000000,2.523663327,31.49349903
7980400000000,2.523615358,31.50943561
8000200000000,2.523567607,31.52534008
8020000000000,2.523520072,31.5412126
8039800000000,2.523472751,31.55705331
8059600000000,2.523425643,31.57286235
8079400000000,2.523378747,31.58863986
8099200000000,2.523332061,31.60438598
8119000000000,2.523285584,31.62010085
8138800000000,2.523239314,31.63578462
8158600000000,2.52319325,31.65143742
8178400000000,2.52314739,31.66705938
8198200000000,2.523101733,31.68265065
8218000000000,2.523056277,31.69821135
8237800000000,2.523011022,31.71374163
8257600000000,2.522965966,31.72924161
8277400000000,2.522921107,31.74471143
8297200000000,2.522876444,31.76015122
8317000000000,2.522831976,31.77556111
8336800000000,2.522787701,31.79094123
8356600000000,2.522743619,31.80629171
8376400000000,2.522699727,31.82161267
8396200000000,2.522656026,31.83690425
8416000000000,2.522612512,31.85216657
8435800000000,2.522569185,31.86739976
8455600000000,2.522526045,31.88260393
8475400000000,2.522483089,31.89777922
8495200000000,2.522440316,31.91292575
8515000000000,2.522397726,31.92804363
8534800000000,2.522355316,31.943133
8554600000000,2.522313086,31.95819397
8574400000000,2.522271035,31.97322665
8594200000000,2.522229161,31.98823118
8614000000000,2.522187464,32.00320767
8633800000000,2.522145941,32.01815623
8653600000000,2.522104593,32.03307699
8673400000000,2.522063417,32.04797005
8693200000000,2.522022413,32.06283553
8713000000000,2.52198158,32.07767356
8732800000000,2.521940916,32.09248423
8752600000000,2.52190042,32.10726767
8772400000000,2.521860092,32.12202399
8792200000000,2.521819931,32.13675329
8812000000000,2.521779934,32.1514557
8831800000000,2.521740101,32.16613131
8851600000000,2.521700432,32.18078024
8871400000000,2.521660925,32.1954026
8891200000000,2.521621579,32.20999849
8911000000000,2.521582392,32.22456803
8930800000000,2.521543365,32.23911131
8950600000000,2.521504496,32.25362845
8970400000000,2.521465784,32.26811956
8990200000000,2.521427228,32.28258472
9010000000000,2.521388827,32.29702406
9029800000000,2.52135058,32.31143767
9049600000000,2.521312486,32.32582566
9069400000000,2.521274544,32.34018812
9089200000000,2.521236754,32.35452516
9109000000000,2.521199114,32.36883688
9128800000000,2.521161623,32.38312338
9148600000000,2.521124281,32.39738477
9168400000000,2.521087087,32.41162113
9188200000000,2.521050039,32.42583256
9208000000000,2.521013137,32.44001918
9227800000000,2.520976379,32.45418106
9247600000000,2.520939766,32.46831832
9267400000000,2.520903296,32.48243104
9287200000000,2.520866968,32.49651932
9307000000000,2.520830781,32.51058325
9326800000000,2.520794735,32.52462293
9346600000000,2.520758829,32.53863846
9366400000000,2.520723061,32.55262993
9386200000000,2.520687432,32.56659742
9406000000000,2.52065194,32.58054103
9425800000000,2.520616584,32.59446086
9445600000000,2.520581363,32.60835699
9465400000000,2.520546278,32.62222951
9485200000000,2.520511326,32.63607852
9505000000000,2.520476508,32.6499041
9524800000000,2.520441822,32.66370635
9544600000000,2.520407267,32.67748534
9564400000000,2.520372843,32.69124117
9584200000000,2.52033855,32.70497393
9604000000000,2.520304386,32.7186837
9623800000000,2.52027035,32.73237057
9643600000000,2.520236442,32.74603462
9663400000000,2.520202661,32.75967594
9683200000000,2.520169006,32.77329462
9703000000000,2.520135477,32.78689073
9722800000000,2.520102073,32.80046437
9742600000000,2.520068793,32.81401561
9762400000000,2.520035636,32.82754455
9782200000000,2.520002602,32.84105125
9802000000000,2.51996969,32.8545358
9821800000000,2.5199369,32.86799829
9841600000000,2.51990423,32.8814388
9861400000000,2.51987168,32.8948574
9881200000000,2.519839249,32.90825418
9901000000000,2.519806936,32.92162921
9920800000000,2.519774742,32.93498258
9940600000000,2.519742665,32.94831435
9960400000000,2.519710704,32.96162463
9980200000000,2.519678859,32.97491347
10000000000000,2.51964713,32.98818095
