Frequency Hz,Permittivity,Elec. Cond. (S/m)
5525200000000,4.058717953,102.5065539
5545000000000,4.058526142,102.5464088
5564800000000,4.058335658,102.5861359
5584600000000,4.058146488,102.6257362
5604400000000,4.057958617,102.6652104
5624200000000,4.057772033,102.7045596
5644000000000,4.057586721,102.7437844
5663800000000,4.057402668,102.7828857
5683600000000,4.057219862,102.8218644
5703400000000,4.057038289,102.8607213
5723200000000,4.056857937,102.8994571
5743000000000,4.056678794,102.9380728
5762800000000,4.056500847,102.976569
5782600000000,4.056324084,103.0149465
5802400000000,4.056148492,103.0532062
5822200000000,4.055974061,103.0913488
5842000000000,4.055800778,103.129375
5861800000000,4.055628632,103.1672857
5881600000000,4.055457611,103.2050815
5901400000000,4.055287705,103.2427632
5921200000000,4.055118903,103.2803315
5941000000000,4.054951192,103.3177872
5960800000000,4.054784563,103.355131
5980600000000,4.054619006,103.3923635
6000400000000,4.054454508,103.4294856
6020200000000,4.054291061,103.4664978
6040000000000,4.054128654,103.5034009
6059800000000,4.053967277,103.5401955
6079600000000,4.05380692,103.5768824
6099400000000,4.053647573,103.6134622
6119200000000,4.053489226,103.6499355
6139000000000,4.05333187,103.6863031
6158800000000,4.053175496,103.7225655
6178600000000,4.053020094,103.7587235
6198400000000,4.052865654,103.7947776
6218200000000,4.052712169,103.8307285
6238000000000,4.052559628,103.8665768
6257800000000,4.052408023,103.9023232
6277600000000,4.052257346,103.9379682
6297400000000,4.052107587,103.9735125
6317200000000,4.051958738,104.0089567
6337000000000,4.051810791,104.0443014
6356800000000,4.051663738,104.0795471
6376600000000,4.051517569,104.1146944
6396400000000,4.051372277,104.149744
6416200000000,4.051227855,104.1846964
6436000000000,4.051084293,104.2195522
6455800000000,4.050941585,104.254312
6475600000000,4.050799722,104.2889763
6495400000000,4.050658697,104.3235456
6515200000000,4.050518503,104.3580206
6535000000000,4.050379131,104.3924017
6554800000000,4.050240575,104.4266896
6574600000000,4.050102827,104.4608847
6594400000000,4.049965881,104.4949876
6614200000000,4.049829728,104.5289988
6634000000000,4.049694362,104.5629188
6653800000000,4.049559776,104.5967482
6673600000000,4.049425964,104.6304875
6693400000000,4.049292918,104.6641371
6713200000000,4.049160632,104.6976977
